order_id,user_id,product_id,quantity,order_date,status,payment_method,order_value_inr,order_month
O000343,U03135,P0086,1,2024-05-13,Delivered,UPI,4270.0,2024-05
O000344,U00971,P0056,3,2024-04-11,Delivered,Credit_Card,6990.0,2024-04
O000345,U04365,P0159,3,2024-02-11,Delivered,Debit_Card,4200.0,2024-02
O000346,U03486,P0001,1,2024-07-14,Delivered,Wallet,34520.0,2024-07
O000347,U01506,P0041,1,2024-12-25,Delivered,Wallet,4780.0,2024-12
O000348,U01249,P0139,1,2024-09-16,Delivered,UPI,1340.0,2024-09
O000349,U03750,P0006,1,2024-04-08,Delivered,Debit_Card,3620.0,2024-04
O000350,U03654,P0179,1,2024-03-05,Delivered,UPI,1550.0,2024-03
O000351,U00744,P0192,2,2024-10-23,Delivered,UPI,9720.0,2024-10
O000352,U01743,P0078,4,2024-08-10,Cancelled,Credit_Card,0.0,2024-08
O000353,U01088,P0096,1,2024-09-01,Delivered,UPI,2870.0,2024-09
O000354,U01472,P0148,2,2024-07-01,Delivered,Credit_Card,940.0,2024-07
O000355,U01437,P0117,1,2024-05-28,Delivered,Credit_Card,690.0,2024-05
O000356,U04873,P0004,1,2024-04-25,Delivered,UPI,58480.0,2024-04
O000357,U03727,P0167,1,2024-11-15,Delivered,UPI,1980.0,2024-11
O000358,U03890,P0047,3,2024-09-14,Delivered,COD,10530.0,2024-09
O000359,U01390,P0150,1,2024-03-19,Returned,COD,0.0,2024-03
O000360,U00002,P0093,1,2024-08-18,Delivered,UPI,1930.0,2024-08
O000361,U00288,P0042,1,2024-12-22,Delivered,Credit_Card,3290.0,2024-12
O000362,U02726,P0101,4,2024-04-28,Delivered,COD,360.0,2024-04
O000363,U01423,P0035,1,2024-03-14,Returned,Debit_Card,0.0,2024-03
O000364,U00970,P0153,1,2024-01-09,Delivered,UPI,830.0,2024-01
O000365,U00248,P0115,3,2024-10-05,Delivered,UPI,1560.0,2024-10
O000366,U04386,P0131,2,2024-09-26,Delivered,Credit_Card,2040.0,2024-09
O000367,U02974,P0051,2,2024-02-23,Delivered,UPI,3460.0,2024-02
O000368,U00524,P0012,3,2024-02-14,Delivered,COD,127800.0,2024-02
O000369,U03807,P0142,2,2024-08-12,Delivered,Credit_Card,1420.0,2024-08
O000370,U03759,P0168,4,2024-01-16,Delivered,Debit_Card,5200.0,2024-01
O000371,U01451,P0032,1,2024-07-30,Delivered,UPI,54840.0,2024-07
O000372,U00945,P0050,1,2024-07-18,Delivered,UPI,300.0,2024-07
O000373,U04062,P0068,1,2024-08-28,Delivered,UPI,4330.0,2024-08
O000374,U01646,P0029,1,2024-04-11,Delivered,Debit_Card,42650.0,2024-04
O000375,U04237,P0031,1,2024-04-04,Delivered,UPI,64190.0,2024-04
O000376,U00215,P0024,1,2024-12-30,Delivered,Wallet,63320.0,2024-12
O000377,U02461,P0011,2,2024-07-03,Cancelled,UPI,0.0,2024-07
O000378,U00891,P0127,1,2024-05-15,Delivered,Credit_Card,890.0,2024-05
O000379,U03330,P0030,1,2024-01-25,Delivered,Debit_Card,33750.0,2024-01
O000380,U04978,P0019,1,2024-11-13,Delivered,Credit_Card,64350.0,2024-11
O000381,U02065,P0164,1,2024-11-28,Returned,UPI,0.0,2024-11
O000382,U00492,P0006,2,2024-02-19,Delivered,Wallet,7240.0,2024-02
O000383,U01594,P0130,4,2024-06-17,Delivered,Credit_Card,1960.0,2024-06
O000384,U04460,P0124,1,2024-10-16,Delivered,Wallet,500.0,2024-10
O000385,U03804,P0019,1,2024-04-09,Delivered,UPI,64350.0,2024-04
O000386,U01152,P0174,1,2024-03-21,Delivered,Credit_Card,1030.0,2024-03
O000387,U04780,P0040,1,2024-01-12,Delivered,UPI,39580.0,2024-01
O000388,U03093,P0146,1,2024-07-26,Delivered,Debit_Card,630.0,2024-07
O000389,U00835,P0105,1,2024-03-17,Cancelled,Credit_Card,0.0,2024-03
O000390,U02835,P0036,1,2024-03-15,Delivered,UPI,36310.0,2024-03
O000391,U02236,P0174,1,2024-06-18,Delivered,UPI,1030.0,2024-06
O000392,U04102,P0056,1,2024-11-06,Delivered,Credit_Card,2330.0,2024-11
O000393,U01723,P0052,1,2024-12-13,Delivered,Wallet,4830.0,2024-12
O000394,U04381,P0054,1,2024-06-27,Delivered,Credit_Card,3390.0,2024-06
O000395,U04050,P0056,3,2024-03-28,Delivered,UPI,6990.0,2024-03
O000396,U03345,P0117,1,2024-09-21,Delivered,Debit_Card,690.0,2024-09
O000397,U01307,P0118,1,2024-08-09,Delivered,Debit_Card,320.0,2024-08
O000398,U04849,P0114,1,2024-01-03,Delivered,UPI,1440.0,2024-01
O000399,U02705,P0020,1,2024-04-27,Returned,Credit_Card,0.0,2024-04
O000400,U04550,P0001,1,2024-05-15,Delivered,Wallet,34520.0,2024-05
O000401,U01087,P0023,1,2024-07-05,Delivered,COD,75640.0,2024-07
O000402,U04912,P0038,1,2024-01-30,Delivered,Wallet,47410.0,2024-01
O000403,U04074,P0020,2,2024-03-07,Delivered,UPI,124340.0,2024-03
O000404,U04759,P0004,3,2024-11-06,Delivered,UPI,175440.0,2024-11
O000405,U01071,P0124,1,2024-10-25,Delivered,UPI,500.0,2024-10
O000406,U02145,P0102,1,2024-08-04,Delivered,COD,290.0,2024-08
O000407,U00479,P0197,4,2024-06-06,Delivered,UPI,28600.0,2024-06
O000408,U00676,P0134,1,2024-03-11,Delivered,UPI,800.0,2024-03
O000409,U01421,P0191,1,2024-11-13,Returned,COD,0.0,2024-11
O000410,U04768,P0090,1,2024-04-19,Delivered,Credit_Card,1270.0,2024-04
O000411,U03307,P0129,1,2024-10-11,Delivered,UPI,410.0,2024-10
O000412,U01578,P0128,1,2024-09-14,Delivered,UPI,360.0,2024-09
O000413,U04782,P0114,1,2024-03-30,Cancelled,UPI,0.0,2024-03
O000414,U03684,P0191,1,2024-12-26,Cancelled,UPI,0.0,2024-12
O000415,U04546,P0080,1,2024-02-26,Delivered,UPI,4160.0,2024-02
O000416,U04657,P0087,1,2024-10-24,Delivered,Debit_Card,820.0,2024-10
O000417,U03729,P0105,1,2024-02-18,Cancelled,Credit_Card,0.0,2024-02
O000418,U01219,P0182,1,2024-07-03,Delivered,Debit_Card,12670.0,2024-07
O000419,U04975,P0197,1,2024-07-17,Cancelled,UPI,0.0,2024-07
O000420,U01629,P0171,1,2024-01-18,Delivered,COD,1700.0,2024-01
O000421,U03329,P0005,2,2024-07-16,Delivered,UPI,81820.0,2024-07
O000422,U04226,P0198,1,2024-08-19,Returned,Credit_Card,0.0,2024-08
O000423,U00872,P0066,1,2024-01-27,Returned,COD,0.0,2024-01
O000424,U03026,P0010,1,2024-04-27,Delivered,Debit_Card,67100.0,2024-04
O000425,U01868,P0118,4,2024-02-23,Delivered,UPI,1280.0,2024-02
O000426,U01225,P0164,1,2024-05-31,Delivered,COD,1810.0,2024-05
O000427,U00051,P0163,1,2024-08-12,Delivered,UPI,1170.0,2024-08
O000428,U04361,P0173,1,2024-06-10,Cancelled,Credit_Card,0.0,2024-06
O000429,U00671,P0023,1,2024-05-29,Delivered,UPI,75640.0,2024-05
O000430,U04396,P0190,2,2024-08-03,Delivered,UPI,8220.0,2024-08
O000431,U02980,P0047,2,2024-11-14,Returned,Wallet,0.0,2024-11
O000432,U03092,P0144,1,2024-12-13,Cancelled,UPI,0.0,2024-12
O000433,U04139,P0165,2,2024-12-05,Cancelled,UPI,0.0,2024-12
O000434,U02509,P0170,1,2024-11-12,Delivered,UPI,1190.0,2024-11
O000435,U01789,P0163,1,2024-12-03,Delivered,Debit_Card,1170.0,2024-12
O000436,U00687,P0040,1,2024-02-11,Delivered,Debit_Card,39580.0,2024-02
O000437,U02829,P0016,1,2024-12-17,Cancelled,Credit_Card,0.0,2024-12
O000438,U02727,P0197,2,2024-06-09,Delivered,Credit_Card,14300.0,2024-06
O000439,U01469,P0011,4,2024-03-14,Delivered,Credit_Card,213880.0,2024-03
O000440,U02974,P0051,1,2024-01-25,Delivered,UPI,1730.0,2024-01
O000441,U02182,P0112,1,2024-10-29,Cancelled,Credit_Card,0.0,2024-10
O000442,U04015,P0110,1,2024-08-29,Delivered,UPI,180.0,2024-08
O000443,U02769,P0080,2,2024-06-21,Delivered,Credit_Card,8320.0,2024-06
O000444,U04690,P0089,1,2024-10-13,Returned,COD,0.0,2024-10
O000445,U02544,P0178,1,2024-06-07,Delivered,COD,720.0,2024-06
O000446,U04439,P0067,2,2024-12-19,Delivered,UPI,7500.0,2024-12
O000447,U02558,P0195,1,2024-08-05,Delivered,UPI,2680.0,2024-08
O000448,U02757,P0065,3,2024-04-24,Delivered,COD,5970.0,2024-04
O000449,U01835,P0012,1,2024-08-28,Delivered,Wallet,42600.0,2024-08
O000450,U02002,P0135,1,2024-11-03,Delivered,Wallet,950.0,2024-11
O000451,U04690,P0171,3,2024-07-30,Cancelled,UPI,0.0,2024-07
O000452,U01120,P0046,2,2024-12-28,Returned,UPI,0.0,2024-12
O000453,U00603,P0096,3,2024-03-26,Delivered,Credit_Card,8610.0,2024-03
O000454,U04146,P0022,3,2024-05-12,Delivered,UPI,216870.0,2024-05
O000455,U02866,P0076,1,2024-09-24,Cancelled,Debit_Card,0.0,2024-09
O000456,U01423,P0134,2,2024-10-03,Delivered,Debit_Card,1600.0,2024-10
O000457,U02158,P0038,1,2024-09-21,Delivered,COD,47410.0,2024-09
O000458,U02578,P0167,1,2024-04-02,Delivered,UPI,1980.0,2024-04
O000459,U02934,P0188,1,2024-03-31,Delivered,Wallet,4650.0,2024-03
O000460,U04108,P0105,1,2024-05-24,Delivered,Credit_Card,280.0,2024-05
O000461,U01975,P0085,2,2024-12-25,Delivered,UPI,2260.0,2024-12
O000462,U03356,P0190,1,2024-05-31,Returned,Debit_Card,0.0,2024-05
O000463,U04170,P0092,1,2024-06-03,Delivered,UPI,1070.0,2024-06
O000464,U04222,P0155,1,2024-05-15,Delivered,UPI,1140.0,2024-05
O000465,U01284,P0049,1,2024-09-09,Delivered,Wallet,2220.0,2024-09
O000466,U01747,P0113,1,2024-11-13,Delivered,UPI,1060.0,2024-11
O000467,U02949,P0015,1,2024-01-29,Delivered,COD,56780.0,2024-01
O000468,U04429,P0033,1,2024-03-23,Delivered,Wallet,33530.0,2024-03
O000469,U03952,P0096,2,2024-11-25,Delivered,UPI,5740.0,2024-11
O000470,U02898,P0046,1,2024-02-03,Delivered,Credit_Card,350.0,2024-02
O000471,U04912,P0118,1,2024-11-11,Delivered,Credit_Card,320.0,2024-11
O000472,U02182,P0199,1,2024-04-13,Delivered,UPI,3500.0,2024-04
O000473,U04214,P0141,1,2024-08-20,Delivered,Debit_Card,500.0,2024-08
O000474,U04095,P0181,1,2024-08-24,Delivered,UPI,13090.0,2024-08
O000475,U04553,P0167,1,2024-08-10,Delivered,UPI,1980.0,2024-08
O000476,U04936,P0178,2,2024-03-30,Delivered,UPI,1440.0,2024-03
O000477,U02446,P0198,1,2024-11-28,Delivered,UPI,13020.0,2024-11
O000478,U00988,P0115,1,2024-08-27,Delivered,UPI,520.0,2024-08
O000479,U02286,P0060,1,2024-08-05,Returned,COD,0.0,2024-08
O000480,U04279,P0137,1,2024-06-30,Delivered,Credit_Card,870.0,2024-06
O000481,U04177,P0106,1,2024-09-13,Delivered,UPI,1220.0,2024-09
O000482,U01687,P0122,1,2024-08-19,Delivered,UPI,970.0,2024-08
O000483,U00239,P0004,1,2024-07-07,Delivered,Wallet,58480.0,2024-07
O000484,U02513,P0092,2,2024-11-24,Returned,Debit_Card,0.0,2024-11
O000485,U02346,P0021,1,2024-12-09,Delivered,Credit_Card,48490.0,2024-12
O000486,U00421,P0140,2,2024-09-11,Delivered,UPI,2860.0,2024-09
O000487,U03965,P0077,1,2024-02-14,Delivered,Credit_Card,1690.0,2024-02
O000488,U01418,P0126,2,2024-11-11,Delivered,Debit_Card,1740.0,2024-11
O000489,U03202,P0050,1,2024-03-26,Delivered,UPI,300.0,2024-03
O000490,U00498,P0141,1,2024-07-19,Delivered,UPI,500.0,2024-07
O000491,U04304,P0180,3,2024-12-24,Delivered,UPI,1200.0,2024-12
O000492,U03683,P0092,2,2024-12-08,Delivered,UPI,2140.0,2024-12
O000493,U01937,P0117,2,2024-07-30,Delivered,UPI,1380.0,2024-07
O000494,U03130,P0149,2,2024-04-28,Delivered,Debit_Card,2960.0,2024-04
O000495,U00940,P0183,1,2024-10-24,Delivered,Wallet,10820.0,2024-10
O000496,U04918,P0010,3,2024-06-03,Delivered,COD,201300.0,2024-06
O000497,U03968,P0119,1,2024-07-04,Delivered,Debit_Card,1350.0,2024-07
O000498,U03947,P0092,1,2024-07-15,Delivered,Debit_Card,1070.0,2024-07
O000499,U00762,P0157,1,2024-12-02,Delivered,UPI,570.0,2024-12
O000500,U00080,P0111,1,2024-07-19,Delivered,UPI,1080.0,2024-07
O000501,U02906,P0139,1,2024-09-22,Delivered,Credit_Card,1340.0,2024-09
O000502,U00715,P0030,1,2024-08-23,Delivered,COD,33750.0,2024-08
O000503,U03892,P0168,2,2024-07-12,Delivered,Credit_Card,2600.0,2024-07
O000504,U02075,P0177,1,2024-01-25,Delivered,Debit_Card,1960.0,2024-01
O000505,U01699,P0131,1,2024-09-15,Cancelled,COD,0.0,2024-09
O000506,U00359,P0001,1,2024-03-11,Delivered,Debit_Card,34520.0,2024-03
O000507,U04973,P0032,1,2024-01-28,Delivered,UPI,54840.0,2024-01
O000508,U04796,P0039,2,2024-01-11,Delivered,UPI,103900.0,2024-01
O000509,U00649,P0085,1,2024-12-14,Delivered,UPI,1130.0,2024-12
O000510,U01662,P0130,1,2024-04-27,Delivered,UPI,490.0,2024-04
O000511,U01945,P0159,1,2024-07-26,Returned,UPI,0.0,2024-07
O000512,U01486,P0146,1,2024-04-02,Cancelled,UPI,0.0,2024-04
O000513,U04693,P0135,3,2024-05-20,Cancelled,UPI,0.0,2024-05
O000514,U03575,P0005,2,2024-12-20,Delivered,UPI,81820.0,2024-12
O000515,U04796,P0157,1,2024-01-11,Delivered,UPI,570.0,2024-01
O000516,U04377,P0196,1,2024-10-17,Delivered,Credit_Card,8240.0,2024-10
O000517,U03753,P0046,1,2024-08-26,Delivered,UPI,350.0,2024-08
O000518,U03467,P0184,1,2024-09-20,Delivered,Debit_Card,3730.0,2024-09
O000519,U04332,P0003,1,2024-09-19,Delivered,UPI,50310.0,2024-09
O000520,U03399,P0141,2,2024-03-09,Delivered,Debit_Card,1000.0,2024-03
O000521,U00948,P0067,1,2024-03-10,Delivered,UPI,3750.0,2024-03
O000522,U03218,P0072,2,2024-07-03,Delivered,UPI,3380.0,2024-07
O000523,U02534,P0178,2,2024-05-03,Cancelled,UPI,0.0,2024-05
O000524,U04907,P0115,1,2024-08-09,Delivered,UPI,520.0,2024-08
O000525,U02514,P0132,1,2024-01-11,Delivered,Credit_Card,620.0,2024-01
O000526,U00188,P0170,1,2024-06-14,Delivered,Wallet,1190.0,2024-06
O000527,U01329,P0099,1,2024-03-31,Delivered,UPI,330.0,2024-03
O000528,U04599,P0076,1,2024-09-04,Delivered,Credit_Card,870.0,2024-09
O000529,U04822,P0024,1,2024-12-06,Cancelled,COD,0.0,2024-12
O000530,U03621,P0102,2,2024-10-31,Delivered,Debit_Card,580.0,2024-10
O000531,U00273,P0019,1,2024-10-17,Delivered,UPI,64350.0,2024-10
O000532,U00110,P0100,2,2024-06-05,Delivered,UPI,8400.0,2024-06
O000533,U02370,P0082,1,2024-03-28,Delivered,UPI,2050.0,2024-03
O000534,U04999,P0040,1,2024-08-15,Delivered,UPI,39580.0,2024-08
O000535,U04349,P0127,1,2024-12-30,Delivered,UPI,890.0,2024-12
O000536,U04690,P0034,2,2024-05-13,Delivered,UPI,55520.0,2024-05
O000537,U03100,P0124,4,2024-09-22,Delivered,UPI,2000.0,2024-09
O000538,U04302,P0007,1,2024-03-24,Cancelled,Wallet,0.0,2024-03
O000539,U01600,P0075,1,2024-07-30,Cancelled,Debit_Card,0.0,2024-07
O000540,U00132,P0038,4,2024-08-05,Cancelled,Credit_Card,0.0,2024-08
O000541,U04604,P0147,1,2024-12-06,Delivered,COD,1130.0,2024-12
O000542,U01093,P0045,1,2024-08-24,Cancelled,UPI,0.0,2024-08
O000543,U03621,P0148,1,2024-05-30,Delivered,UPI,470.0,2024-05
O000544,U03271,P0120,1,2024-06-22,Delivered,COD,770.0,2024-06
O000545,U00780,P0130,2,2024-05-19,Delivered,UPI,980.0,2024-05
O000546,U00988,P0037,1,2024-02-24,Delivered,UPI,4850.0,2024-02
O000547,U01642,P0031,1,2024-05-20,Cancelled,UPI,0.0,2024-05
O000548,U03764,P0042,2,2024-03-14,Delivered,UPI,6580.0,2024-03
O000549,U00188,P0006,1,2024-05-14,Delivered,Debit_Card,3620.0,2024-05
O000550,U02038,P0110,1,2024-11-12,Returned,Debit_Card,0.0,2024-11
O000551,U03299,P0137,1,2024-05-09,Delivered,UPI,870.0,2024-05
O000552,U00849,P0086,4,2024-08-19,Delivered,UPI,17080.0,2024-08
O000553,U00593,P0181,1,2024-01-26,Delivered,Debit_Card,13090.0,2024-01
O000554,U01942,P0139,2,2024-03-09,Cancelled,UPI,0.0,2024-03
O000555,U01432,P0118,2,2024-03-02,Delivered,Credit_Card,640.0,2024-03
O000556,U03225,P0083,1,2024-07-18,Delivered,UPI,3180.0,2024-07
O000557,U04847,P0105,1,2024-06-15,Delivered,Wallet,280.0,2024-06
O000558,U00017,P0016,1,2024-04-25,Delivered,Wallet,77260.0,2024-04
O000559,U04512,P0013,1,2024-05-18,Delivered,UPI,20280.0,2024-05
O000560,U02162,P0166,1,2024-08-19,Delivered,Credit_Card,660.0,2024-08
O000561,U03295,P0141,1,2024-08-01,Delivered,UPI,500.0,2024-08
O000562,U04261,P0143,1,2024-07-26,Cancelled,UPI,0.0,2024-07
O000563,U02843,P0018,2,2024-04-11,Returned,UPI,0.0,2024-04
O000564,U00478,P0144,2,2024-10-24,Delivered,UPI,920.0,2024-10
O000565,U00696,P0169,1,2024-01-10,Delivered,UPI,850.0,2024-01
O000566,U03949,P0050,2,2024-05-02,Delivered,UPI,600.0,2024-05
O000567,U01137,P0106,1,2024-10-01,Delivered,UPI,1220.0,2024-10
O000568,U02821,P0108,1,2024-01-04,Delivered,COD,330.0,2024-01
O000569,U02137,P0197,1,2024-09-15,Delivered,UPI,7150.0,2024-09
O000570,U01521,P0128,1,2024-07-27,Delivered,UPI,360.0,2024-07
O000571,U03935,P0194,1,2024-09-22,Delivered,UPI,6160.0,2024-09
O000572,U03644,P0041,1,2024-09-18,Delivered,UPI,4780.0,2024-09
O000573,U03204,P0114,1,2024-10-13,Cancelled,Debit_Card,0.0,2024-10
O000574,U01854,P0120,2,2024-01-31,Delivered,UPI,1540.0,2024-01
O000575,U01132,P0027,1,2024-06-24,Delivered,UPI,13120.0,2024-06
O000576,U02536,P0187,1,2024-01-09,Delivered,COD,5240.0,2024-01
O000577,U04083,P0065,1,2024-07-22,Delivered,Debit_Card,1990.0,2024-07
O000578,U02859,P0127,3,2024-04-17,Delivered,UPI,2670.0,2024-04
O000579,U04849,P0142,1,2024-05-03,Delivered,Wallet,710.0,2024-05
O000580,U00068,P0163,3,2024-08-25,Delivered,UPI,3510.0,2024-08
O000581,U04983,P0023,2,2024-05-09,Delivered,UPI,151280.0,2024-05
O000582,U03439,P0022,2,2024-08-21,Cancelled,Debit_Card,0.0,2024-08
O000583,U04159,P0027,2,2024-01-04,Delivered,Debit_Card,26240.0,2024-01
O000584,U01681,P0178,1,2024-08-07,Delivered,Credit_Card,720.0,2024-08
O000585,U02502,P0025,1,2024-09-18,Returned,UPI,0.0,2024-09
O000586,U03975,P0098,1,2024-01-30,Delivered,UPI,2580.0,2024-01
O000587,U03783,P0182,1,2024-11-12,Delivered,Wallet,12670.0,2024-11
O000588,U01674,P0177,1,2024-03-17,Delivered,UPI,1960.0,2024-03
O000589,U01627,P0091,1,2024-07-01,Delivered,COD,350.0,2024-07
O000590,U03290,P0085,1,2024-10-18,Delivered,UPI,1130.0,2024-10
O000591,U04690,P0103,1,2024-07-20,Cancelled,Credit_Card,0.0,2024-07
O000592,U02182,P0131,1,2024-06-05,Delivered,COD,1020.0,2024-06
O000593,U01764,P0153,1,2024-04-09,Delivered,UPI,830.0,2024-04
O000594,U04476,P0068,1,2024-05-01,Delivered,UPI,4330.0,2024-05
O000595,U03397,P0057,1,2024-11-10,Cancelled,Wallet,0.0,2024-11
O000596,U01936,P0015,1,2024-04-19,Delivered,Credit_Card,56780.0,2024-04
O000597,U00278,P0195,1,2024-06-15,Delivered,UPI,2680.0,2024-06
O000598,U03578,P0139,2,2024-05-09,Cancelled,Debit_Card,0.0,2024-05
O000599,U01764,P0092,1,2024-09-26,Delivered,UPI,1070.0,2024-09
O000600,U00345,P0003,1,2024-05-17,Cancelled,UPI,0.0,2024-05
O000601,U03047,P0125,1,2024-06-24,Cancelled,UPI,0.0,2024-06
O000602,U01623,P0018,1,2024-03-04,Delivered,UPI,61790.0,2024-03
O000603,U01699,P0110,1,2024-05-10,Cancelled,UPI,0.0,2024-05
O000604,U02370,P0181,1,2024-11-23,Delivered,Credit_Card,13090.0,2024-11
O000605,U03559,P0009,2,2024-07-06,Cancelled,Wallet,0.0,2024-07
O000606,U01383,P0127,1,2024-10-03,Delivered,Credit_Card,890.0,2024-10
O000607,U00388,P0079,1,2024-12-15,Delivered,UPI,1020.0,2024-12
O000608,U02119,P0104,1,2024-05-26,Delivered,Debit_Card,470.0,2024-05
O000609,U00270,P0072,2,2024-11-30,Delivered,COD,3380.0,2024-11
O000610,U03469,P0168,1,2024-01-20,Returned,Credit_Card,0.0,2024-01
O000611,U04811,P0184,1,2024-11-09,Delivered,UPI,3730.0,2024-11
O000612,U03271,P0014,1,2024-02-11,Delivered,UPI,46230.0,2024-02
O000613,U01379,P0102,2,2024-12-15,Delivered,Debit_Card,580.0,2024-12
O000614,U00907,P0189,2,2024-12-09,Cancelled,UPI,0.0,2024-12
O000615,U01153,P0013,1,2024-05-19,Delivered,UPI,20280.0,2024-05
O000616,U01109,P0175,1,2024-01-09,Delivered,UPI,1220.0,2024-01
O000617,U01573,P0074,1,2024-03-19,Delivered,Debit_Card,1590.0,2024-03
O000618,U00478,P0108,1,2024-12-03,Delivered,UPI,330.0,2024-12
O000619,U04480,P0133,1,2024-05-27,Returned,UPI,0.0,2024-05
O000620,U04427,P0086,1,2024-07-11,Delivered,Credit_Card,4270.0,2024-07
O000621,U03065,P0099,1,2024-09-15,Delivered,Credit_Card,330.0,2024-09
O000622,U00307,P0005,1,2024-05-15,Delivered,Debit_Card,40910.0,2024-05
O000623,U04011,P0140,3,2024-02-08,Delivered,Debit_Card,4290.0,2024-02
O000624,U00305,P0163,1,2024-11-15,Delivered,Wallet,1170.0,2024-11
O000625,U00518,P0085,1,2024-10-13,Delivered,Debit_Card,1130.0,2024-10
O000626,U01629,P0154,1,2024-05-29,Delivered,Debit_Card,910.0,2024-05
O000627,U02149,P0129,1,2024-12-17,Delivered,UPI,410.0,2024-12
O000628,U01770,P0138,1,2024-01-05,Delivered,UPI,820.0,2024-01
O000629,U00821,P0166,1,2024-08-23,Delivered,Debit_Card,660.0,2024-08
O000630,U00555,P0152,1,2024-08-23,Delivered,Debit_Card,170.0,2024-08
O000631,U04302,P0116,1,2024-11-09,Delivered,UPI,1000.0,2024-11
O000632,U01820,P0047,1,2024-04-14,Delivered,UPI,3510.0,2024-04
O000633,U01093,P0087,3,2024-07-25,Delivered,UPI,2460.0,2024-07
O000634,U02415,P0085,1,2024-08-26,Delivered,UPI,1130.0,2024-08
O000635,U00178,P0002,1,2024-11-14,Delivered,UPI,54140.0,2024-11
O000636,U02974,P0117,1,2024-11-12,Delivered,Debit_Card,690.0,2024-11
O000637,U01250,P0095,1,2024-02-21,Returned,Credit_Card,0.0,2024-02
O000638,U02969,P0124,1,2024-04-17,Delivered,UPI,500.0,2024-04
O000639,U03057,P0130,1,2024-12-22,Delivered,Credit_Card,490.0,2024-12
O000640,U04039,P0158,1,2024-02-02,Delivered,UPI,750.0,2024-02
O000641,U01142,P0153,1,2024-01-22,Delivered,Credit_Card,830.0,2024-01
O000642,U02294,P0113,1,2024-11-02,Delivered,Debit_Card,1060.0,2024-11
O000643,U04819,P0083,2,2024-01-11,Delivered,Debit_Card,6360.0,2024-01
O000644,U03610,P0190,3,2024-05-06,Delivered,Credit_Card,12330.0,2024-05
O000645,U04868,P0001,1,2024-02-19,Delivered,Debit_Card,34520.0,2024-02
O000646,U04657,P0101,1,2024-07-16,Delivered,Debit_Card,90.0,2024-07
O000647,U03035,P0191,1,2024-01-17,Returned,COD,0.0,2024-01
O000648,U01326,P0187,2,2024-02-13,Delivered,Debit_Card,10480.0,2024-02
O000649,U03764,P0112,1,2024-07-03,Delivered,UPI,930.0,2024-07
O000650,U03472,P0054,1,2024-02-08,Delivered,UPI,3390.0,2024-02
O000651,U02920,P0197,1,2024-05-16,Delivered,UPI,7150.0,2024-05
O000652,U03470,P0183,1,2024-10-05,Delivered,UPI,10820.0,2024-10
O000653,U03052,P0094,1,2024-06-12,Delivered,Debit_Card,2670.0,2024-06
O000654,U02551,P0042,1,2024-01-31,Delivered,UPI,3290.0,2024-01
O000655,U02075,P0053,1,2024-12-05,Cancelled,Credit_Card,0.0,2024-12
O000656,U00223,P0065,1,2024-01-23,Delivered,UPI,1990.0,2024-01
O000657,U04331,P0137,4,2024-07-17,Delivered,Debit_Card,3480.0,2024-07
O000658,U04330,P0114,1,2024-06-22,Returned,Debit_Card,0.0,2024-06
O000659,U02945,P0199,4,2024-02-27,Returned,Wallet,0.0,2024-02
O000660,U01349,P0051,1,2024-07-14,Delivered,Credit_Card,1730.0,2024-07
O000661,U00138,P0118,1,2024-03-28,Delivered,COD,320.0,2024-03
O000662,U00003,P0016,2,2024-05-21,Delivered,Debit_Card,154520.0,2024-05
O000663,U00358,P0181,1,2024-10-07,Delivered,UPI,13090.0,2024-10
O000664,U01801,P0070,1,2024-07-25,Delivered,UPI,2290.0,2024-07
O000665,U00945,P0190,1,2024-06-20,Delivered,UPI,4110.0,2024-06
O000666,U01332,P0037,1,2024-10-28,Delivered,UPI,4850.0,2024-10
O000667,U03477,P0189,1,2024-11-13,Delivered,Credit_Card,14210.0,2024-11
O000668,U04811,P0185,1,2024-10-01,Delivered,UPI,10310.0,2024-10
O000669,U01039,P0173,2,2024-12-11,Delivered,Credit_Card,500.0,2024-12
O000670,U02306,P0076,1,2024-02-17,Delivered,UPI,870.0,2024-02
O000671,U04952,P0088,2,2024-06-09,Delivered,Wallet,6940.0,2024-06
O000672,U04684,P0126,1,2024-06-13,Delivered,UPI,870.0,2024-06
O000673,U01759,P0017,1,2024-08-04,Delivered,Credit_Card,25710.0,2024-08
O000674,U01600,P0121,1,2024-04-26,Delivered,Credit_Card,460.0,2024-04
O000675,U01212,P0130,2,2024-12-02,Delivered,UPI,980.0,2024-12
O000676,U00770,P0037,2,2024-09-07,Delivered,UPI,9700.0,2024-09
O000677,U02279,P0182,1,2024-12-21,Delivered,UPI,12670.0,2024-12
O000678,U01711,P0170,1,2024-08-31,Delivered,UPI,1190.0,2024-08
