user_id,city,gender,age,signup_date,acquisition_channel,is_premium
U00480,Bengaluru,Male,57,2024-09-10,Social_Media,False
U00481,Hyderabad,Male,19,2024-08-09,Paid_Search,False
U00482,Mumbai,Male,36,2024-12-22,Organic,True
U00483,Pune,Male,18,2024-01-23,Referral,True
U00484,Pune,Female,44,2024-09-06,Paid_Search,False
U00485,Mumbai,Male,52,2024-01-10,Organic,True
U00486,Mumbai,Female,58,2024-09-02,Social_Media,False
U00487,Mumbai,Male,22,2024-11-20,Organic,False
U00488,Mumbai,Female,55,2024-04-09,Organic,True
U00489,Hyderabad,Male,21,2024-10-16,Paid_Search,False
U00490,Pune,Male,34,2024-06-28,Paid_Search,False
U00491,Hyderabad,Male,38,2024-08-10,Social_Media,False
U00492,Pune,Male,48,2024-09-06,Email,True
U00493,Mumbai,Female,39,2024-05-26,Referral,False
U00494,Bengaluru,Male,28,2024-04-05,Organic,False
U00495,Chennai,Other,51,2024-09-13,Organic,True
U00496,Mumbai,Male,32,2024-11-20,Social_Media,False
U00497,Hyderabad,Male,27,2024-01-04,Social_Media,True
U00498,Mumbai,Female,55,2024-01-16,Referral,False
U00499,Bengaluru,Male,49,2024-10-06,Social_Media,False
U00500,Ahmedabad,Female,48,2024-12-01,Organic,True
U00501,Bengaluru,Male,54,2024-09-03,Paid_Search,False
U00502,Ahmedabad,Female,45,2024-09-14,Referral,False
U00503,Ahmedabad,Male,48,2024-06-08,Email,False
U00504,Chennai,Female,23,2024-12-05,Organic,True
U00505,Hyderabad,Female,31,2024-05-31,Paid_Search,True
U00506,Delhi,Male,40,2024-06-26,Organic,False
U00507,Pune,Male,33,2024-06-11,Paid_Search,False
U00508,Mumbai,Male,42,2024-02-02,Organic,True
U00509,Delhi,Other,56,2024-06-27,Email,False
U00510,Hyderabad,Male,19,2024-04-10,Social_Media,False
U00511,Mumbai,Male,55,2024-09-24,Referral,False
U00512,Delhi,Male,58,2024-11-18,Email,False
U00513,Mumbai,Male,56,2024-03-05,Organic,True
U00514,Delhi,Female,51,2024-06-16,Social_Media,False
U00515,Pune,Female,57,2024-11-25,Referral,False
U00516,Bengaluru,Male,42,2024-02-12,Social_Media,False
U00517,Kolkata,Female,53,2024-02-13,Social_Media,False
U00518,Hyderabad,Female,33,2024-10-11,Paid_Search,False
U00519,Pune,Male,35,2024-01-12,Social_Media,False
U00520,Delhi,Male,30,2024-04-04,Paid_Search,False
U00521,Chennai,Female,54,2024-10-28,Paid_Search,False
U00522,Bengaluru,Female,44,2024-09-09,Organic,False
U00523,Chennai,Female,51,2024-08-29,Organic,False
U00524,Bengaluru,Male,28,2024-02-04,Organic,False
U00525,Pune,Male,18,2024-08-02,Organic,False
U00526,Ahmedabad,Male,30,2024-12-02,Paid_Search,True
U00527,Mumbai,Female,47,2024-03-30,Organic,False
U00528,Bengaluru,Female,22,2024-09-20,Organic,False
U00529,Chennai,Female,35,2024-04-02,Referral,False
U00530,Mumbai,Male,31,2024-03-30,Social_Media,False
U00531,Pune,Male,30,2024-04-24,Referral,False
U00532,Bengaluru,Male,49,2024-04-14,Email,True
U00533,Bengaluru,Male,24,2024-07-14,Organic,False
U00534,Ahmedabad,Male,25,2024-11-09,Organic,False
U00535,Hyderabad,Male,24,2024-04-23,Paid_Search,False
U00536,Pune,Male,33,2024-03-15,Referral,True
U00537,Mumbai,Female,48,2024-08-04,Referral,False
U00538,Hyderabad,Female,44,2024-10-03,Paid_Search,True
U00539,Delhi,Male,50,2024-09-05,Organic,False
U00540,Hyderabad,Male,46,2024-06-12,Social_Media,False
U00541,Hyderabad,Male,25,2024-12-22,Organic,False
U00542,Delhi,Female,50,2024-07-10,Paid_Search,False
U00543,Delhi,Female,58,2024-08-14,Email,False
U00544,Mumbai,Female,36,2024-06-25,Social_Media,False
U00545,Chennai,Female,38,2024-04-08,Email,False
U00546,Mumbai,Male,58,2024-02-05,Paid_Search,True
U00547,Hyderabad,Male,38,2024-04-05,Social_Media,True
U00548,Mumbai,Male,42,2024-05-31,Referral,False
U00549,Hyderabad,Male,59,2024-05-30,Social_Media,False
U00550,Chennai,Female,40,2024-07-08,Social_Media,False
U00551,Bengaluru,Male,28,2024-08-11,Social_Media,False
U00552,Bengaluru,Male,50,2024-02-06,Referral,True
U00553,Bengaluru,Male,37,2024-09-24,Organic,True
U00554,Hyderabad,Other,42,2024-07-01,Paid_Search,False
U00555,Pune,Male,43,2024-01-13,Paid_Search,False
U00556,Bengaluru,Female,57,2024-10-05,Referral,False
U00557,Chennai,Male,29,2024-08-04,Email,False
U00558,Mumbai,Male,49,2024-12-20,Organic,False
U00559,Delhi,Male,50,2024-12-26,Organic,False
U00560,Kolkata,Female,27,2024-10-12,Email,False
U00561,Mumbai,Male,21,2024-09-29,Organic,False
U00562,Delhi,Female,32,2024-03-02,Organic,False
U00563,Bengaluru,Male,23,2024-03-24,Organic,False
U00564,Bengaluru,Male,44,2024-08-04,Organic,False
U00565,Mumbai,Female,22,2024-12-07,Social_Media,False
U00566,Bengaluru,Male,22,2024-07-05,Paid_Search,False
U00567,Hyderabad,Female,35,2024-01-19,Paid_Search,False
U00568,Delhi,Female,45,2024-06-25,Referral,True
U00569,Delhi,Male,52,2024-04-09,Organic,False
U00570,Bengaluru,Female,39,2024-08-20,Organic,False
U00571,Mumbai,Male,51,2024-03-16,Referral,False
U00572,Hyderabad,Male,21,2024-09-21,Referral,True
U00573,Ahmedabad,Male,35,2024-10-10,Organic,True
U00574,Bengaluru,Female,58,2024-07-24,Paid_Search,False
U00575,Pune,Male,43,2024-08-10,Paid_Search,False
U00576,Delhi,Female,59,2024-02-21,Social_Media,False
U00577,Delhi,Female,39,2024-12-04,Organic,False
U00578,Delhi,Female,50,2024-05-23,Paid_Search,False
U00579,Bengaluru,Female,31,2024-03-09,Organic,False
U00580,Bengaluru,Male,48,2024-04-08,Referral,False
U00581,Hyderabad,Male,27,2024-01-25,Paid_Search,False
U00582,Mumbai,Male,41,2024-02-22,Paid_Search,False
U00583,Kolkata,Female,38,2024-05-30,Organic,False
U00584,Mumbai,Other,25,2024-05-23,Organic,False
U00585,Bengaluru,Female,49,2024-02-26,Social_Media,False
U00586,Hyderabad,Female,48,2024-02-08,Social_Media,False
U00587,Mumbai,Female,51,2024-04-18,Social_Media,False
U00588,Delhi,Male,40,2024-06-29,Social_Media,False
U00589,Hyderabad,Female,42,2024-02-11,Organic,False
U00590,Kolkata,Female,24,2024-07-04,Social_Media,False
U00591,Chennai,Male,36,2024-08-10,Organic,False
U00592,Hyderabad,Other,24,2024-05-01,Organic,False
U00593,Hyderabad,Male,25,2024-05-12,Social_Media,False
U00594,Kolkata,Female,31,2024-06-11,Referral,False
U00595,Mumbai,Female,18,2024-08-02,Social_Media,False
U00596,Bengaluru,Female,30,2024-08-08,Referral,False
U00597,Mumbai,Male,20,2024-08-22,Email,False
U00598,Bengaluru,Female,45,2024-11-26,Organic,False
U00599,Hyderabad,Female,55,2024-05-25,Email,False
U00600,Hyderabad,Male,32,2024-08-26,Social_Media,False
U00601,Delhi,Female,53,2024-03-16,Referral,False
U00602,Bengaluru,Female,20,2024-01-09,Social_Media,False
U00603,Chennai,Female,21,2024-03-14,Social_Media,False
U00604,Mumbai,Male,22,2024-09-09,Social_Media,False
U00605,Hyderabad,Male,43,2024-08-17,Paid_Search,False
U00606,Delhi,Female,42,2024-01-07,Email,False
U00607,Mumbai,Male,27,2024-06-22,Organic,False
U00608,Bengaluru,Male,25,2024-05-20,Paid_Search,True
U00609,Bengaluru,Other,29,2024-06-16,Organic,False
U00610,Pune,Male,20,2024-06-18,Organic,False
U00611,Kolkata,Female,44,2024-10-09,Organic,False
U00612,Hyderabad,Male,40,2024-05-01,Organic,True
U00613,Bengaluru,Male,57,2024-07-12,Paid_Search,False
U00614,Mumbai,Male,50,2024-01-05,Paid_Search,False
U00615,Chennai,Male,31,2024-01-29,Organic,False
U00616,Chennai,Female,40,2024-06-13,Organic,False
U00617,Bengaluru,Female,48,2024-12-04,Email,False
U00618,Bengaluru,Male,30,2024-05-15,Organic,False
U00619,Hyderabad,Male,29,2024-12-30,Paid_Search,False
U00620,Mumbai,Male,52,2024-11-16,Organic,True
U00621,Mumbai,Male,35,2024-12-07,Organic,False
U00622,Bengaluru,Male,38,2024-05-24,Social_Media,False
U00623,Delhi,Female,59,2024-11-22,Paid_Search,False
U00624,Pune,Female,18,2024-08-04,Paid_Search,False
U00625,Kolkata,Female,55,2024-10-27,Organic,False
U00626,Delhi,Male,58,2024-05-11,Social_Media,False
U00627,Delhi,Female,59,2024-10-18,Social_Media,False
U00628,Bengaluru,Female,26,2024-03-10,Organic,False
U00629,Delhi,Female,40,2024-09-08,Organic,False
U00630,Mumbai,Male,31,2024-10-01,Organic,False
U00631,Hyderabad,Other,28,2024-12-29,Social_Media,False
U00632,Mumbai,Female,24,2024-06-30,Organic,True
U00633,Mumbai,Female,48,2024-06-15,Paid_Search,False
U00634,Bengaluru,Male,41,2024-03-31,Organic,False
U00635,Mumbai,Male,43,2024-07-20,Organic,True
U00636,Bengaluru,Male,47,2024-12-11,Organic,False
U00637,Bengaluru,Male,51,2024-01-19,Paid_Search,False
U00638,Ahmedabad,Female,55,2024-02-08,Organic,True
U00639,Delhi,Male,22,2024-05-05,Paid_Search,False
U00640,Delhi,Male,22,2024-06-21,Social_Media,False
U00641,Pune,Male,36,2024-05-20,Paid_Search,True
U00642,Ahmedabad,Male,55,2024-08-29,Social_Media,False
U00643,Delhi,Male,45,2024-08-07,Social_Media,False
U00644,Chennai,Female,43,2024-05-05,Social_Media,False
U00645,Mumbai,Female,59,2024-02-27,Email,False
U00646,Mumbai,Male,40,2024-05-27,Organic,False
U00647,Mumbai,Male,47,2024-11-12,Organic,False
U00648,Hyderabad,Male,20,2024-12-26,Social_Media,True
U00649,Hyderabad,Male,45,2024-01-01,Social_Media,False
U00650,Mumbai,Female,50,2024-12-13,Paid_Search,False
U00651,Bengaluru,Female,59,2024-07-08,Organic,False
U00652,Hyderabad,Female,20,2024-07-09,Social_Media,False
U00653,Bengaluru,Female,22,2024-11-07,Email,False
U00654,Delhi,Male,36,2024-04-26,Paid_Search,False
U00655,Hyderabad,Female,59,2024-05-13,Email,False
U00656,Hyderabad,Female,18,2024-02-27,Paid_Search,False
U00657,Chennai,Female,55,2024-02-13,Organic,True
U00658,Pune,Male,26,2024-06-21,Paid_Search,False
U00659,Delhi,Female,22,2024-06-08,Paid_Search,False
U00660,Chennai,Female,59,2024-06-21,Social_Media,False
U00661,Hyderabad,Female,51,2024-11-12,Paid_Search,False
U00662,Bengaluru,Male,54,2024-10-29,Paid_Search,False
U00663,Bengaluru,Female,50,2024-05-28,Organic,False
U00664,Mumbai,Female,42,2024-03-20,Organic,False
U00665,Delhi,Female,59,2024-07-31,Paid_Search,False
U00666,Hyderabad,Female,46,2024-07-21,Email,False
U00667,Pune,Female,42,2024-09-08,Organic,False
U00668,Bengaluru,Male,26,2024-08-16,Referral,True
U00669,Bengaluru,Female,20,2024-06-12,Paid_Search,True
U00670,Ahmedabad,Male,32,2024-08-14,Organic,False
U00671,Bengaluru,Female,21,2024-05-26,Organic,False
U00672,Delhi,Male,55,2024-01-20,Organic,False
U00673,Delhi,Male,37,2024-02-16,Email,False
U00674,Delhi,Female,40,2024-08-20,Social_Media,False
U00675,Bengaluru,Female,54,2024-10-31,Email,False
U00676,Bengaluru,Female,25,2024-01-14,Referral,False
U00677,Bengaluru,Female,54,2024-05-22,Social_Media,False
U00678,Delhi,Female,50,2024-01-01,Social_Media,False
U00679,Delhi,Male,50,2024-02-23,Social_Media,False
U00680,Mumbai,Male,24,2024-09-15,Social_Media,False
U00681,Hyderabad,Male,39,2024-05-23,Organic,False
U00682,Pune,Male,22,2024-01-12,Paid_Search,False
U00683,Bengaluru,Female,32,2024-11-25,Social_Media,True
U00684,Delhi,Female,38,2024-08-11,Organic,False
U00685,Hyderabad,Female,42,2024-09-28,Paid_Search,False
U00686,Mumbai,Male,34,2024-12-23,Referral,False
U00687,Mumbai,Male,24,2024-06-04,Paid_Search,False
U00688,Hyderabad,Female,36,2024-01-08,Social_Media,False
U00689,Pune,Female,24,2024-05-01,Organic,False
U00690,Chennai,Male,57,2024-12-13,Referral,True
U00691,Delhi,Female,41,2024-06-12,Paid_Search,False
U00692,Chennai,Female,28,2024-03-30,Email,False
U00693,Mumbai,Male,58,2024-05-15,Email,True
U00694,Hyderabad,Female,18,2024-07-04,Referral,True
U00695,Delhi,Male,49,2024-11-11,Organic,False
U00696,Bengaluru,Female,57,2024-06-26,Paid_Search,False
U00697,Hyderabad,Male,19,2024-01-28,Email,False
U00698,Delhi,Male,32,2024-08-07,Referral,False
U00699,Mumbai,Female,38,2024-12-22,Referral,False
U00700,Kolkata,Male,41,2024-02-10,Social_Media,True
U00701,Bengaluru,Female,34,2024-08-15,Paid_Search,False
U00702,Mumbai,Male,26,2024-07-10,Organic,False
U00703,Bengaluru,Male,52,2024-05-24,Referral,True
U00704,Chennai,Male,37,2024-07-19,Social_Media,False
U00705,Hyderabad,Male,36,2024-07-30,Organic,False
U00706,Mumbai,Female,35,2024-08-07,Organic,False
U00707,Hyderabad,Male,37,2024-08-27,Social_Media,False
U00708,Mumbai,Female,47,2024-02-15,Social_Media,False
U00709,Chennai,Female,57,2024-02-04,Organic,False
U00710,Delhi,Female,18,2024-09-09,Organic,False
U00711,Mumbai,Male,41,2024-03-22,Organic,False
U00712,Kolkata,Female,41,2024-09-12,Organic,False
U00713,Mumbai,Male,36,2024-07-15,Email,True
U00714,Bengaluru,Male,47,2024-10-29,Social_Media,False
U00715,Delhi,Male,43,2024-01-10,Social_Media,False
U00716,Ahmedabad,Male,59,2024-11-07,Referral,True
U00717,Mumbai,Male,55,2024-10-12,Paid_Search,False
U00718,Bengaluru,Female,46,2024-08-29,Social_Media,True
U00719,Mumbai,Male,30,2024-09-07,Email,False
U00720,Delhi,Male,21,2024-12-30,Social_Media,False
U00721,Bengaluru,Female,34,2024-01-05,Paid_Search,True
U00722,Hyderabad,Male,50,2024-04-28,Social_Media,True
U00723,Ahmedabad,Male,22,2024-10-15,Referral,False
U00724,Delhi,Male,45,2024-03-05,Organic,False
U00725,Mumbai,Female,41,2024-05-25,Organic,False
U00726,Mumbai,Male,34,2024-08-11,Referral,False
U00727,Bengaluru,Male,56,2024-08-26,Email,False
U00728,Pune,Male,57,2024-06-25,Paid_Search,True
U00729,Mumbai,Female,28,2024-09-23,Paid_Search,False
U00730,Mumbai,Female,29,2024-12-06,Organic,False
U00731,Hyderabad,Female,30,2024-10-08,Paid_Search,False
U00732,Delhi,Male,25,2024-03-03,Email,True
U00733,Hyderabad,Male,18,2024-08-04,Organic,False
U00734,Bengaluru,Male,26,2024-12-07,Paid_Search,False
U00735,Chennai,Male,45,2024-11-10,Referral,False
U00736,Kolkata,Male,19,2024-10-09,Paid_Search,False
U00737,Hyderabad,Male,31,2024-06-25,Social_Media,False
U00738,Kolkata,Female,30,2024-04-07,Paid_Search,True
U00739,Bengaluru,Female,19,2024-04-14,Referral,False
U00740,Delhi,Male,21,2024-04-08,Email,False
U00741,Hyderabad,Female,29,2024-11-06,Paid_Search,True
U00742,Delhi,Male,27,2024-01-06,Referral,False
U00743,Mumbai,Male,20,2024-07-15,Email,False
U00744,Mumbai,Female,21,2024-12-16,Email,False
U00745,Bengaluru,Male,23,2024-05-12,Paid_Search,True
U00746,Mumbai,Male,40,2024-12-23,Paid_Search,False
U00747,Bengaluru,Male,22,2024-09-15,Paid_Search,False
U00748,Chennai,Female,20,2024-01-23,Paid_Search,False
U00749,Bengaluru,Female,27,2024-02-22,Paid_Search,True
U00750,Bengaluru,Male,36,2024-06-13,Organic,False
U00751,Delhi,Female,31,2024-07-20,Social_Media,False
U00752,Delhi,Female,38,2024-03-23,Paid_Search,False
U00753,Pune,Female,45,2024-05-24,Referral,False
U00754,Delhi,Female,38,2024-03-25,Referral,True
U00755,Mumbai,Male,53,2024-03-18,Paid_Search,False
U00756,Chennai,Male,41,2024-01-01,Paid_Search,True
U00757,Delhi,Male,55,2024-02-20,Social_Media,True
U00758,Bengaluru,Female,34,2024-06-21,Organic,False
U00759,Delhi,Female,39,2024-07-23,Organic,False
U00760,Kolkata,Female,36,2024-09-16,Referral,False
U00761,Mumbai,Female,27,2024-10-14,Organic,True
U00762,Mumbai,Female,28,2024-02-03,Referral,False
U00763,Bengaluru,Female,55,2024-12-13,Referral,False
U00764,Bengaluru,Female,19,2024-04-04,Paid_Search,False
U00765,Delhi,Female,50,2024-03-12,Referral,False
U00766,Delhi,Male,48,2024-02-08,Paid_Search,False
U00767,Bengaluru,Male,52,2024-06-02,Referral,False
U00768,Kolkata,Male,54,2024-09-06,Referral,False
U00769,Chennai,Female,53,2024-06-10,Organic,False
U00770,Delhi,Male,40,2024-04-27,Social_Media,False
U00771,Pune,Female,53,2024-09-15,Social_Media,False
U00772,Bengaluru,Male,57,2024-11-01,Organic,True
U00773,Delhi,Male,56,2024-09-24,Email,False
U00774,Hyderabad,Female,43,2024-02-23,Paid_Search,False
U00775,Pune,Male,42,2024-08-23,Paid_Search,False
U00776,Chennai,Male,34,2024-08-09,Organic,True
U00777,Mumbai,Male,32,2024-09-07,Social_Media,False
U00778,Kolkata,Male,54,2024-11-08,Referral,False
U00779,Bengaluru,Female,21,2024-04-21,Social_Media,False
U00780,Pune,Male,39,2024-09-11,Referral,True
U00781,Ahmedabad,Female,34,2024-10-29,Social_Media,False
U00782,Bengaluru,Male,39,2024-07-25,Organic,False
U00783,Chennai,Female,34,2024-08-16,Paid_Search,False
U00784,Bengaluru,Male,31,2024-12-06,Organic,False
U00785,Mumbai,Female,31,2024-03-06,Organic,False
U00786,Delhi,Female,34,2024-03-15,Organic,False
U00787,Delhi,Male,25,2024-04-12,Email,False
U00788,Kolkata,Female,51,2024-07-10,Email,False
U00789,Hyderabad,Female,43,2024-09-08,Organic,False
U00790,Delhi,Male,47,2024-08-13,Paid_Search,False
U00791,Chennai,Male,39,2024-10-20,Organic,True
U00792,Kolkata,Female,33,2024-11-01,Referral,False
U00793,Bengaluru,Female,47,2024-04-07,Paid_Search,True
U00794,Ahmedabad,Male,33,2024-12-03,Social_Media,False
U00795,Bengaluru,Male,55,2024-10-12,Paid_Search,False
U00796,Chennai,Female,41,2024-11-30,Social_Media,True
U00797,Mumbai,Female,53,2024-12-12,Paid_Search,False
U00798,Bengaluru,Female,52,2024-11-03,Organic,False
U00799,Delhi,Male,23,2024-09-05,Organic,False
U00800,Hyderabad,Female,21,2024-06-14,Paid_Search,True
U00801,Mumbai,Male,35,2024-11-30,Referral,False
U00802,Bengaluru,Male,23,2024-01-30,Paid_Search,False
U00803,Delhi,Female,43,2024-09-03,Organic,False
U00804,Kolkata,Other,54,2024-04-15,Email,False
U00805,Mumbai,Male,44,2024-02-20,Organic,False
U00806,Bengaluru,Male,58,2024-03-21,Organic,True
U00807,Delhi,Female,28,2024-05-12,Referral,False
U00808,Bengaluru,Female,55,2024-10-11,Social_Media,False
U00809,Pune,Female,33,2024-05-17,Paid_Search,False
U00810,Pune,Female,36,2024-07-02,Social_Media,False
U00811,Delhi,Male,32,2024-11-25,Social_Media,False
U00812,Mumbai,Other,43,2024-09-29,Organic,True
U00813,Chennai,Female,58,2024-12-05,Social_Media,False
U00814,Delhi,Female,48,2024-03-09,Social_Media,False
U00815,Pune,Female,36,2024-02-03,Email,False
U00816,Hyderabad,Female,41,2024-09-18,Email,True
U00817,Chennai,Male,26,2024-02-22,Paid_Search,False
U00818,Delhi,Male,40,2024-07-23,Social_Media,False
U00819,Mumbai,Female,21,2024-05-05,Organic,True
U00820,Kolkata,Male,27,2024-08-22,Organic,True
U00821,Delhi,Male,26,2024-02-12,Paid_Search,False
U00822,Hyderabad,Female,36,2024-08-27,Social_Media,False
U00823,Mumbai,Female,32,2024-04-20,Social_Media,False
U00824,Hyderabad,Male,51,2024-09-05,Paid_Search,False
U00825,Delhi,Female,59,2024-05-30,Referral,False
U00826,Bengaluru,Female,36,2024-07-01,Referral,False
U00827,Bengaluru,Female,38,2024-12-01,Social_Media,False
U00828,Hyderabad,Female,51,2024-04-04,Organic,False
U00829,Chennai,Male,34,2024-01-08,Referral,False
U00830,Delhi,Male,35,2024-12-25,Referral,False
U00831,Mumbai,Male,34,2024-07-02,Organic,False
U00832,Hyderabad,Male,19,2024-10-07,Paid_Search,False
U00833,Bengaluru,Female,18,2024-07-13,Email,False
U00834,Delhi,Female,27,2024-12-17,Social_Media,False
U00835,Bengaluru,Female,54,2024-07-13,Paid_Search,False
U00836,Bengaluru,Female,22,2024-06-03,Organic,False
U00837,Bengaluru,Female,29,2024-04-02,Social_Media,False
U00838,Mumbai,Male,53,2024-06-08,Paid_Search,False
U00839,Bengaluru,Male,48,2024-03-01,Organic,False
U00840,Mumbai,Female,55,2024-05-01,Paid_Search,True
U00841,Delhi,Male,26,2024-02-20,Organic,False
U00842,Delhi,Male,43,2024-10-03,Social_Media,False
U00843,Mumbai,Female,32,2024-01-05,Email,False
U00844,Pune,Male,33,2024-04-01,Paid_Search,False
U00845,Bengaluru,Female,30,2024-06-18,Social_Media,False
U00846,Delhi,Male,42,2024-11-12,Paid_Search,False
U00847,Bengaluru,Male,47,2024-01-22,Organic,False
U00848,Bengaluru,Male,24,2024-11-21,Email,True
U00849,Delhi,Female,21,2024-01-01,Organic,True
U00850,Delhi,Male,57,2024-05-12,Organic,False
U00851,Pune,Female,55,2024-08-20,Paid_Search,True
U00852,Delhi,Female,47,2024-01-12,Social_Media,True
U00853,Kolkata,Female,27,2024-12-11,Paid_Search,True
U00854,Bengaluru,Male,47,2024-02-15,Organic,True
U00855,Bengaluru,Male,56,2024-02-03,Referral,True
U00856,Bengaluru,Female,24,2024-03-18,Paid_Search,False
U00857,Bengaluru,Female,53,2024-08-05,Organic,False
U00858,Delhi,Other,52,2024-10-27,Paid_Search,False
U00859,Hyderabad,Male,41,2024-03-13,Organic,True
U00860,Bengaluru,Female,56,2024-10-08,Paid_Search,False
U00861,Kolkata,Male,53,2024-09-05,Social_Media,True
U00862,Pune,Male,37,2024-02-16,Referral,False
U00863,Mumbai,Male,49,2024-04-30,Organic,True
U00864,Bengaluru,Male,56,2024-08-01,Organic,False
U00865,Bengaluru,Male,43,2024-08-26,Organic,True
U00866,Bengaluru,Male,43,2024-02-25,Organic,False
U00867,Bengaluru,Female,53,2024-12-15,Organic,False
U00868,Delhi,Male,52,2024-04-16,Paid_Search,True
U00869,Mumbai,Female,52,2024-11-14,Organic,False
U00870,Mumbai,Male,29,2024-02-17,Social_Media,False
